"","Name","date","agg_confirmed","agg_death","agg_active","agg_recover","incident_rate","testing_rate","hospitalization_rate","confirmed","death","Recovered","Active"
"10923","MINNESOTA","2020-08-27",4571159,160609,553955,3856595,1283.59439055598,19389.3856904138,8.73877607404338,72390,1855,64876,5659
"10924","MISSISSIPPI","2020-08-27",4257659,142869,1269415,2845375,2711.38978592806,18703.2974491532,6.52704628539563,80695,2399,62707,15589
"10925","MISSOURI","2020-08-27",3803859,127047,3622744,54068,1306.9644157129,15365.1171142048,0,80214,1488,0,78726
"10926","MONTANA","2020-08-27",265203,4634,84347,176222,648.310500403264,22517.2112449919,5.94602395728099,6929,98,5024,1807
"10927","NEBRASKA","2020-08-27",2351992,30163,924775,1397054,1711.16951542798,18019.7248977465,5.90314492009305,33101,391,24689,8021
"10928","NEVADA","2020-08-27",3294488,76615,3091586,126287,2182.35699750272,18967.6107314045,0,67220,1271,1718,64231
"10929","NEW HAMPSHIRE","2020-08-27",684698,39265,144195,501238,529.083018376699,15004.4384431692,9.91103697525716,7194,431,6542,221
"10930","NEW JERSEY","2020-08-27",22266727,1839423,16541418,3885886,2146.01353945367,30947.7279815001,11.8354991527335,190613,15921,33744,140948
"10931","NEW MEXICO","2020-08-27",1651827,58881,929081,663865,1188.46124314381,35015.7308965109,12.3354735152488,24920,764,12193,11963
"10932","NEW YORK","2020-08-27",52907013,4200618,38529986,10176409,2221.34651851144,40635.5987985953,20.8258606765078,432131,32887,74889,324355
"10933","NORTH CAROLINA","2020-08-27",9158290,173507,2301290,6683493,1535.80005652129,20525.4362951326,0,167143,2630,142697,21816
"10934","NORTH DAKOTA","2020-08-27",542971,9905,99978,433088,1417.20752379728,25793.0457101916,4.94444444444445,10800,139,8666,1995
"10935","OHIO","2020-08-27",7487469,338947,3302042,3846480,1016.57099348966,18104.8070424584,11.0664153229878,118828,4076,99035,15717
"10936","OKLAHOMA","2020-08-27",2509677,54971,476370,1978336,1403.85158243515,21376.173846106,8.41224122412241,55550,778,47186,7586
"10937","OREGON","2020-08-27",1374443,29620,996114,348709,610.777770164427,12772.6313897713,8.12468460075308,25761,438,4789,20534
"10938","PENNSYLVANIA","2020-08-27",11991721,766090,3883743,7341888,1061.64752992679,12520.874685957,0,135912,7622,106236,22054
"10939","RHODE ISLAND","2020-08-27",2081488,102511,1775474,203503,2037.92663690659,46780.5592239095,11.5104914539812,21589,1044,2073,18472
"10940","SOUTH CAROLINA","2020-08-27",5810757,127947,3334358,2348452,2225.75967513441,17830.0639732562,6.63013316113719,114598,2628,51431,60539
"10941","SOUTH DAKOTA","2020-08-27",848272,11305,149749,687218,1378.38421357834,15970.3343322116,8.0613416434312,12194,162,10032,2000
"10942","TENNESSEE","2020-08-27",7452680,88844,2589244,4774592,2184.43694654727,31163.7834970964,4.47583104860604,149179,1673,111416,36090
"10943","TEXAS","2020-08-27",28866302,531983,10133222,18201097,2119.43551568583,16533.0861993812,0,614549,12365,478752,123432
"10944","UTAH","2020-08-27",2990914,24384,970014,1996516,1576.97012874155,20048.952606366,5.9635658761398,50557,403,42512,7642
"10945","VERMONT","2020-08-27",167035,7689,33792,125554,254.171147247788,20005.3206066133,0,1586,58,1396,132
"10946","VIRGINIA","2020-08-27",7946724,210546,6668893,1067285,1365.69316991738,17661.983998864,13.6725887671679,116569,2527,14764,99278
"10947","WASHINGTON","2020-08-27",4886559,178205,4564136,144218,954.747492840674,18270.8936291029,9.13304815482167,72703,1890,0,70813
"10948","WEST VIRGINIA","2020-08-27",507951,12247,140616,355088,537.511710813901,23090.1259773891,0,9633,198,7773,1662
"10949","WISCONSIN","2020-08-27",4179905,94292,885182,3200431,1256.14133195842,21065.0391228136,7.7716098334655,73138,1111,64480,7547
"10950","WYOMING","2020-08-27",218171,2480,51831,163860,645.000768886531,12877.8990909861,5.75944280739352,3733,37,3060,636
"10951","ALABAMA","2020-08-28",6201114,133012,3494117,2573985,2491.95165999243,19678.2907436697,0,122185,2107,48028,72050
"10952","ALASKA","2020-08-28",212206,2258,121736,88212,696.061076215407,46413.8227996911,0,5092,37,2183,2872
"10953","ARIZONA","2020-08-28",11296742,264955,9425297,1606490,2756.77705287896,16267.6609078221,0,200658,4978,30123,165557
"10954","ARKANSAS","2020-08-28",3032675,37615,592436,2402624,1974.38269682193,23131.2238965818,0,59583,756,53331,5496
"10955","CALIFORNIA","2020-08-28",36553096,826996,35444536,281564,1764.98548309975,27866.4073140102,0,697385,12805,0,684580
"10956","COLORADO","2020-08-28",4509523,202711,3678742,628070,985.51140389141,16895.8952103378,0,56753,1937,5907,48909
"10957","CONNECTICUT","2020-08-28",5864910,516814,4313741,1034355,1472.39198415163,31624.550842611,0,52495,4465,8967,39063
"10958","DELAWARE","2020-08-28",1472577,56491,640873,775213,1754.32651032488,23726.5908372049,0,17083,604,9156,7323
"10959","FLORIDA","2020-08-28",30089035,572598,29405950,110487,2867.18288802959,21173.9113855431,0,615806,10957,0,604849
"10960","GEORGIA","2020-08-28",14035211,369425,13530125,135661,2499.40122005123,21539.916041774,0,265372,5471,0,259901
"10961","HAWAII","2020-08-28",233294,3091,108109,122094,553.016091850111,13288.8424942368,0,7830,59,2371,5400
"10962","IDAHO","2020-08-28",1393417,17151,803662,572604,1755.72796736548,13943.9248152697,0,31376,353,13928,17095
"10963","ILLINOIS","2020-08-28",18360300,798871,17327094,234335,1824.41024064339,30982.1848020107,0,231186,8206,0,222980
"10964","INDIANA","2020-08-28",6260413,314466,2096844,3849103,1356.35813392286,15508.2447555553,0,91313,3277,69723,18313
"10965","IOWA","2020-08-28",3864127,83767,1130119,2650241,1991.33458211704,19243.9153489463,0,62828,1108,45977,15743
"10966","KANSAS","2020-08-28",2237782,36351,2081547,119884,1409.04825226529,13838.089543386,0,41050,445,1658,38947
"10967","KENTUCKY","2020-08-28",2444458,72612,1725587,646259,1046.56271844426,18010.4945012762,0,46757,918,10266,35573
"10968","LOUISIANA","2020-08-28",9616875,434435,2652950,6529490,3145.82663804849,39332.3085514221,0,146243,4904,127918,13421
"10969","MAINE","2020-08-28",389045,13142,73980,301923,330.00746905994,18685.5198435961,0,4436,132,3887,417
"10970","MARYLAND","2020-08-28",8504902,365691,7508227,630984,1764.30112080031,21358.5568538196,0,106664,3727,6124,96813
"10971","MASSACHUSETTS","2020-08-28",13492323,948641,7009501,5534181,1851.05468942125,24421.4329685457,0,120208,9024,96544,14640
"10972","MICHIGAN","2020-08-28",9871847,781065,3009188,6081594,1112.82258272047,26874.0605778174,0,111136,6712,72580,31844
"10973","MINNESOTA","2020-08-28",4644399,162468,560132,3921799,1298.6662959569,19535.1398814674,0,73240,1859,65204,6177
"10974","MISSISSIPPI","2020-08-28",4338953,145282,1285589,2908082,2731.51646641348,18913.0987729445,0,81294,2413,62707,16174
"10975","MISSOURI","2020-08-28",3885531,128547,3702916,54068,1330.72029521161,15554.2843028057,0,81672,1500,0,80172
"10976","MONTANA","2020-08-28",272266,4734,86138,181394,660.848183626534,22724.5508421768,0,7063,100,5172,1791
"10977","NEBRASKA","2020-08-28",2385428,30555,932810,1422063,1728.4874752379,18218.4420246401,0,33436,392,25009,8035
"10978","NEVADA","2020-08-28",3362340,77902,3156426,128012,2202.87543877648,19107.8309020712,0,67852,1287,1725,64840
"10979","NEW HAMPSHIRE","2020-08-28",691914,39697,144425,507792,530.701009258585,15161.8248289526,0,7216,432,6554,230
"10980","NEW JERSEY","2020-08-28",22457698,1855353,16682681,3919664,2150.0440769675,30951.7585190139,0,190971,15930,33778,141263
"10981","NEW MEXICO","2020-08-28",1676869,59648,940910,676311,1194.27955260062,35308.8401581626,0,25042,767,12446,11829
"10982","NEW YORK","2020-08-28",53339780,4233508,38854896,10251376,2224.61584282693,41138.4681704291,0,432767,32890,74967,324910
"10983","NORTH CAROLINA","2020-08-28",9326972,176159,2324499,6826314,1549.29155792421,20813.0579427091,0,168682,2652,142821,23209
"10984","NORTH DAKOTA","2020-08-28",554081,10044,102141,441896,1457.88662864701,25981.6130446079,0,11110,139,8808,2163
"10985","OHIO","2020-08-28",7607593,343052,3317934,3946607,1027.65824571609,18316.6796417175,0,120124,4105,100127,15892
"10986","OKLAHOMA","2020-08-28",2565937,55757,484082,2026098,1421.79459996042,21627.1486447588,0,56260,786,47762,7712
"10987","OREGON","2020-08-28",1400497,30067,1016862,353568,617.724623417724,12894.7584925281,0,26054,447,4859,20748
"10988","PENNSYLVANIA","2020-08-28",12128502,773732,3905970,7448800,1068.43553763403,12660.7357653565,0,136781,7642,106912,22227
"10989","RHODE ISLAND","2020-08-28",2103171,103557,1794027,205587,2046.79991051209,47661.1844309919,0,21683,1046,2084,18553
"10990","SOUTH CAROLINA","2020-08-28",5926708,130602,3396223,2399883,2252.03808174235,17994.9595180466,0,115951,2655,51431,61865
"10991","SOUTH DAKOTA","2020-08-28",860789,11470,151931,697388,1414.89545689356,16157.6381407978,0,12517,165,10170,2182
"10992","TENNESSEE","2020-08-28",7603495,90545,2625045,4887905,2208.39299159752,31563.172940095,0,150815,1701,113313,35801
"10993","TEXAS","2020-08-28",29485656,544520,10255159,18685977,2136.00683490183,16700.172000292,0,619354,12537,484880,121937
"10994","UTAH","2020-08-28",3041862,24791,977596,2039475,1589.16617123493,20204.413158251,0,50948,407,42959,7582
"10995","VERMONT","2020-08-28",168624,7747,33923,126954,254.651924953805,20313.6593754057,0,1589,58,1400,131
"10996","VIRGINIA","2020-08-28",8064302,213096,6769055,1082151,1377.51436087249,18094.2248502991,0,117578,2550,14866,100162
"10997","WASHINGTON","2020-08-28",4959860,180110,4635532,144218,962.600525050056,18492.2362008238,0,73301,1905,0,71396
"10998","WEST VIRGINIA","2020-08-28",517777,12448,142382,362947,548.280916688196,23412.197771723,0,9826,201,7859,1766
"10999","WISCONSIN","2020-08-28",4253886,95405,892785,3265696,1270.61981295108,21222.6536187443,0,73981,1113,65265,7603
"11000","WYOMING","2020-08-28",221974,2517,52511,166946,657.095613199967,12999.5386680812,0,3803,37,3086,680
"11001","ALABAMA","2020-08-29",6325003,135164,3567826,2622013,2526.70458079799,19901.7169452101,0,123889,2152,48028,73709
"11002","ALASKA","2020-08-29",217388,2295,124680,90413,708.363805370825,47255.4661709122,0,5182,37,2201,2944
"11003","ARIZONA","2020-08-29",11498029,269962,9591246,1636821,2765.41868573816,16381.6782545605,0,201287,5007,30331,165949
"11004","ARKANSAS","2020-08-29",3093053,38387,597909,2456757,2000.72635598601,23426.6373826796,0,60378,772,54133,5473
"11005","CALIFORNIA","2020-08-29",37255134,839890,36133680,281564,1776.76158590216,28116.9449767481,0,702038,12894,0,689144
"11006","COLORADO","2020-08-29",4566543,204653,3727899,633991,990.147837997783,17115.2489018423,0,57020,1942,5921,49157
"11007","CONNECTICUT","2020-08-29",5917405,521279,4352804,1043322,1472.39198415163,31624.550842611,0,52495,4465,8967,39063
"11008","DELAWARE","2020-08-29",1489926,57095,648347,784484,1781.64319075258,23915.8564087397,0,17349,604,9271,7474
"11009","FLORIDA","2020-08-29",30708038,583703,30013848,110487,2882.06806890316,21302.1092492193,0,619003,11105,0,607898
"11010","GEORGIA","2020-08-29",14302969,375001,13792307,135661,2521.87371643759,21777.2146781757,0,267758,5576,0,262182
"11011","HAWAII","2020-08-29",241433,3153,113776,124504,574.840098539981,13483.5634859648,0,8139,62,2410,5667
"11012","IDAHO","2020-08-29",1425085,17509,820797,586779,1772.06760806126,14048.1739612157,0,31668,358,14175,17135
"11013","ILLINOIS","2020-08-29",18593366,807088,17551943,234335,1839.24630879808,31367.1649875736,0,233066,8217,0,224849
"11014","INDIANA","2020-08-29",6352847,317751,2115810,3919286,1373.00940447719,15682.6894668756,0,92434,3285,70183,18966
"11015","IOWA","2020-08-29",3927739,84867,1146222,2696650,2016.18347611939,19415.7023457483,0,63612,1100,46409,16103
"11016","KANSAS","2020-08-29",2279377,36800,2121035,121542,1427.75547023081,13838.089543386,0,41595,449,1658,39488
"11017","KENTUCKY","2020-08-29",2492035,73533,1761915,656587,1064.91679225404,18256.909133681,0,47577,921,10328,36328
"11018","LOUISIANA","2020-08-29",9763118,439339,2666371,6657408,3145.82663804849,39332.3085514221,0,146243,4904,127918,13421
"11019","MAINE","2020-08-29",393537,13274,74441,305822,334.173478588199,18996.8546628062,0,4492,132,3899,461
"11020","MARYLAND","2020-08-29",8612196,369437,7605651,637108,1774.72178481163,21577.1096055365,0,107294,3746,6124,97424
"11021","MASSACHUSETTS","2020-08-29",13612734,957677,7024575,5630482,1857.52548820073,24768.2880950505,0,120411,9036,96301,15074
"11022","MICHIGAN","2020-08-29",9982983,787777,3037461,6157745,1112.82258272047,26874.0605778174,0,111136,6712,76151,28273
"11023","MINNESOTA","2020-08-29",4718656,164331,566419,3987906,1316.69938747776,19702.2961781904,0,74257,1863,66107,6287
"11024","MISSISSIPPI","2020-08-29",4420982,147709,1302484,2970789,2756.21281058173,19102.4374115678,0,82029,2427,62707,16895
"11025","MISSOURI","2020-08-29",3968699,130075,3784556,54068,1355.09532657654,15728.5103792664,0,83168,1528,0,81640
"11026","MONTANA","2020-08-29",279517,4838,88007,186672,678.438366059182,22959.0242314119,0,7251,104,5278,1869
"11027","NEBRASKA","2020-08-29",2419181,30947,940889,1447345,1744.87491780431,18363.1374560072,0,33753,392,25282,8079
"11028","NEVADA","2020-08-29",3430801,79204,3221860,129737,2222.64716462413,19236.720477794,0,68461,1302,1725,65434
"11029","NEW HAMPSHIRE","2020-08-29",699160,40129,144668,514363,532.907360461157,15248.828611374,0,7246,432,6571,243
"11030","NEW JERSEY","2020-08-29",22649018,1871286,16824241,3953491,2153.97328811926,31610.9765722192,0,191320,15933,33827,141560
"11031","NEW MEXICO","2020-08-29",1702047,60417,952640,688990,1200.76553691312,35638.4330815722,0,25178,769,12679,11730
"11032","NEW YORK","2020-08-29",53773182,4266399,39180370,10326413,2227.88002669537,41621.0173551259,0,433402,32891,75037,325474
"11033","NORTH CAROLINA","2020-08-29",9497349,178842,2350262,6968245,1573.93857638821,21149.2299260761,0,170377,2683,141931,25763
"11034","NORTH DAKOTA","2020-08-29",565565,10185,104466,450914,1506.96400030444,26211.3843755495,0,11484,141,9018,2325
"11035","OHIO","2020-08-29",7728913,347304,3333817,4047792,1037.89000008555,18573.9364022893,0,121320,4252,101185,15883
"11036","OKLAHOMA","2020-08-29",2623290,56554,492031,2074705,1449.41673820708,21832.305569083,0,57353,797,48607,7949
"11037","OREGON","2020-08-29",1426790,30521,1037817,358452,623.391169245498,13012.9024166277,0,26293,454,4884,20955
"11038","PENNSYLVANIA","2020-08-29",12266078,781388,3926967,7557723,1074.64551016252,12786.6224537453,0,137576,7656,108923,20997
"11039","RHODE ISLAND","2020-08-29",2124854,104603,1812580,207671,2046.79991051209,47661.1844309919,0,21683,1046,2084,18553
"11040","SOUTH CAROLINA","2020-08-29",6043957,133300,3459343,2451314,2277.2482604394,18171.9745940443,0,117249,2698,51431,63120
"11041","SOUTH DAKOTA","2020-08-29",873731,11637,154359,707735,1462.93656651885,16334.6555000288,0,12942,167,10347,2428
"11042","TENNESSEE","2020-08-29",7755775,92270,2661501,5002004,2229.84507350376,31878.0133585702,0,152280,1725,114099,36456
"11043","TEXAS","2020-08-29",30112407,557127,10376382,19178898,2161.51735482705,16902.3041583044,0,626751,12607,492921,121223
"11044","UTAH","2020-08-29",3093268,25198,985253,2082817,1603.45207267219,20292.2184258184,0,51406,407,43342,7657
"11045","VERMONT","2020-08-29",170229,7805,34057,128367,257.216072719231,20862.547256442,0,1605,58,1413,134
"11046","VIRGINIA","2020-08-29",8183096,215664,6870324,1097108,1391.76071191453,18284.4534702576,0,118794,2568,14957,101269
"11047","WASHINGTON","2020-08-29",5033739,182015,4707506,144218,970.190914041734,18697.18983576,0,73879,1905,0,71974
"11048","WEST VIRGINIA","2020-08-29",527747,12663,144202,370882,556.315971848291,23784.7118567841,0,9970,215,7935,1820
"11049","WISCONSIN","2020-08-29",4328686,96524,900391,3331771,1284.68609519661,21373.7072846167,0,74800,1119,66075,7606
"11050","WYOMING","2020-08-29",225769,2554,53153,170062,655.713345278432,13003.1671213752,0,3795,37,3116,642
"11051","ALABAMA","2020-08-30",6450238,137326,3642871,2670041,2554.15612504933,20008.6678352948,0,125235,2162,48028,75045
"11052","ALASKA","2020-08-30",222614,2332,127636,92646,714.378472957918,47411.8475281767,0,5226,37,2233,2956
"11053","ARIZONA","2020-08-30",11699690,274992,9757338,1667360,2770.55695392471,16478.7420640203,0,201661,5030,30539,166092
"11054","ARKANSAS","2020-08-30",3153909,39171,603573,2511165,2016.56568816265,23616.0797719136,0,60856,784,54408,5664
"11055","CALIFORNIA","2020-08-30",37961085,852827,36826694,281564,1786.6648505198,28426.2138326158,0,705951,12937,0,693014
"11056","COLORADO","2020-08-30",4623746,206595,3777227,639924,993.325618677432,17277.2462568175,0,57203,1942,5933,49328
"11057","CONNECTICUT","2020-08-30",5969900,525744,4391867,1052289,1472.39198415163,31624.550842611,0,52495,4465,8967,39063
"11058","DELAWARE","2020-08-30",1507269,57699,655768,793802,1781.02702502865,24098.3441573112,0,17343,604,9318,7421
"11059","FLORIDA","2020-08-30",31329624,594822,30624315,110487,2894.09447559582,21415.7012910625,0,621586,11119,0,610467
"11060","GEORGIA","2020-08-30",14571942,380605,14055676,135661,2533.31717121942,21921.4210453893,0,268973,5604,0,263369
"11061","HAWAII","2020-08-30",249772,3216,119575,126981,588.965669213036,13697.2127423948,0,8339,63,2477,5799
"11062","IDAHO","2020-08-30",1456943,17868,837806,601269,1782.69956604824,14231.4353423071,0,31858,359,14490,17009
"11063","ILLINOIS","2020-08-30",18828424,815316,17778773,234335,1854.96622782156,31711.9694162347,0,235058,8228,0,226830
"11064","INDIANA","2020-08-30",6446160,321042,2135298,3989820,1386.06602072808,15824.7377276348,0,93313,3291,70534,19488
"11065","IOWA","2020-08-30",3992338,85980,1163153,2743205,2047.46645874735,19558.8370464047,0,64599,1113,46555,16931
"11066","KANSAS","2020-08-30",2321138,37249,2160689,123200,1433.45344854691,13838.089543386,0,41761,449,1658,39654
"11067","KENTUCKY","2020-08-30",2540066,74462,1798689,666915,1075.07868189995,18267.0934063437,0,48031,929,10328,36774
"11068","LOUISIANA","2020-08-30",9910985,444270,2681389,6785326,3180.76042947913,40198.597743845,0,147867,4931,127918,15018
"11069","MAINE","2020-08-30",398051,13406,74913,309732,335.810125188586,19316.9678592365,0,4514,132,3910,472
"11070","MARYLAND","2020-08-30",8719987,373189,7703566,643232,1782.94253086501,21821.1681729764,0,107791,3752,6124,97915
"11071","MASSACHUSETTS","2020-08-30",13733302,966726,7039835,5726741,1860.41268317185,25009.4051464323,0,120568,9049,96259,15260
"11072","MICHIGAN","2020-08-30",10095509,794525,3067088,6233896,1126.74087553271,27484.0623030849,0,112526,6748,76151,29627
"11073","MINNESOTA","2020-08-30",4793845,166196,572827,4054822,1333.22528845854,19896.1740766064,0,75189,1865,66916,6408
"11074","MISSISSIPPI","2020-08-30",4503658,150150,1320012,3033496,2777.95231354344,19124.1769145295,0,82676,2441,62707,17528
"11075","MISSOURI","2020-08-30",4053173,131608,3867497,54068,1376.37459861036,15873.7014918953,0,84474,1533,0,82941
"11076","MONTANA","2020-08-30",286857,4942,89960,191955,686.765633274637,23078.7871756342,0,7340,104,5283,1953
"11077","NEBRASKA","2020-08-30",2453227,31339,948816,1473072,1760.02167071269,18504.1108184003,0,34046,392,25727,7927
"11078","NEVADA","2020-08-30",3499709,80506,3287741,131462,2237.15941660098,19339.4425477151,0,68908,1302,1725,65881
"11079","NEW HAMPSHIRE","2020-08-30",706414,40561,144890,520963,533.495720781843,15392.6091647416,0,7254,432,6600,222
"11080","NEW JERSEY","2020-08-30",22840629,1887223,16966022,3987384,2157.24950715983,31932.8228736381,0,191611,15937,33893,141781
"11081","NEW MEXICO","2020-08-30",1727330,61187,964333,701810,1205.77309833086,35888.5726971537,0,25283,770,12820,11693
"11082","NEW YORK","2020-08-30",54207282,4299308,39506457,10401517,2231.46805872714,42135.1751486527,0,434100,32909,75104,326087
"11083","NORTH CAROLINA","2020-08-30",9668836,181534,2377067,7110235,1583.95947248325,21388.7779693603,0,171487,2692,141990,26805
"11084","NORTH DAKOTA","2020-08-30",577267,10327,106947,459993,1535.57059661812,26239.9909718632,0,11702,142,9079,2481
"11085","OHIO","2020-08-30",7851173,351433,3350004,4149736,1045.93167994114,18794.090220804,0,122260,4129,101944,16187
"11086","OKLAHOMA","2020-08-30",2681409,57353,500418,2123638,1468.77497964984,21849.1618968145,0,58119,799,48933,8387
"11087","OREGON","2020-08-30",1453344,30979,1059029,363336,629.579321802189,13119.476155104,0,26554,458,4884,21212
"11088","PENNSYLVANIA","2020-08-30",12404212,789046,3947970,7667196,1079.00420786176,12883.9588910754,0,138134,7658,109473,21003
"11089","RHODE ISLAND","2020-08-30",2146537,105649,1831133,209755,2046.79991051209,47661.1844309919,0,21683,1046,2084,18553
"11090","SOUTH CAROLINA","2020-08-30",6162281,136009,3523527,2502745,2298.12726051593,18312.7864550255,0,118324,2709,51431,64184
"11091","SOUTH DAKOTA","2020-08-30",887053,11804,157003,718246,1505.89097041911,16464.0839012546,0,13322,167,10511,2644
"11092","TENNESSEE","2020-08-30",7908890,94017,2698100,5116773,2242.07202803736,32053.8032857268,0,153115,1747,114769,36599
"11093","TEXAS","2020-08-30",30741977,569810,10493751,19678416,2171.23942535148,16984.1778561583,0,629570,12683,499518,117369
"11094","UTAH","2020-08-30",3145122,25605,992976,2126541,1617.4260548641,20446.5248764956,0,51854,407,43724,7723
"11095","VERMONT","2020-08-30",171845,7863,34194,129788,258.978924307961,21358.5495898165,0,1616,58,1421,137
"11096","VIRGINIA","2020-08-30",8302825,218233,6972485,1112107,1402.71493742794,18433.8761357101,0,119729,2569,14999,102161
"11097","WASHINGTON","2020-08-30",5108059,183920,4779921,144218,975.982196992131,19190.7358383105,0,74320,1905,0,72415
"11098","WEST VIRGINIA","2020-08-30",537856,12877,146114,378865,564.07203203755,24056.1739634081,0,10109,214,7983,1912
"11099","WISCONSIN","2020-08-30",4404023,97646,907907,3398470,1293.90904216347,21461.8491167096,0,75337,1122,66699,7516
"11100","WYOMING","2020-08-30",229598,2591,53809,173198,661.587983944958,13009.3873270221,0,3829,37,3136,656
"11101","ALABAMA","2020-08-31",6576296,139508,3718719,2718069,2570.9411331614,20094.8363155785,0,126058,2182,48028,75848
"11102","ALASKA","2020-08-31",227877,2369,130624,94884,719.436261610701,47656.6718383695,0,5263,37,2238,2988
"11103","ARIZONA","2020-08-31",11901525,280021,9923462,1698042,2772.9474851131,16547.2706247543,0,201835,5029,30682,166124
"11104","ARKANSAS","2020-08-31",3215133,39968,609039,2566126,2028.75998573797,24091.5248306384,0,61224,797,54961,5466
"11105","CALIFORNIA","2020-08-31",38673560,865849,37526147,281564,1803.17619689482,28784.2701231971,0,712475,13022,0,699453
"11106","COLORADO","2020-08-31",4681150,208540,3826740,645870,996.815967948522,17413.5782574509,0,57404,1945,5946,49513
"11107","CONNECTICUT","2020-08-31",6022779,530209,4431314,1061256,1483.16250557108,32903.2697788425,0,52879,4465,8967,39447
"11108","DELAWARE","2020-08-31",1524698,58304,663211,803183,1789.85873373836,24323.0392579722,0,17429,605,9381,7443
"11109","FLORIDA","2020-08-31",31953095,606009,31236599,110487,2902.8710054509,21489.8757722939,0,623471,11187,0,612284
"11110","GEORGIA","2020-08-31",14842413,386238,14320514,135661,2547.42605620969,22073.4730075273,0,270471,5633,0,264838
"11111","HAWAII","2020-08-31",258244,3286,125457,129501,598.359173710618,13893.8406861637,0,8472,70,2520,5882
"11112","IDAHO","2020-08-31",1489024,18229,854814,615981,1795.17812726454,14325.8918953703,0,32081,361,14712,17008
"11113","ILLINOIS","2020-08-31",19065148,823551,18007262,234335,1868.11350949481,32085.8620083096,0,236724,8235,0,228489
"11114","INDIANA","2020-08-31",6540356,324338,2154607,4061411,1399.18205275259,15996.9097856145,0,94196,3296,71591,19309
"11115","IOWA","2020-08-31",4057477,87100,1180432,2789945,2064.58176839183,19678.5491288624,0,65139,1120,46740,17279
"11116","KANSAS","2020-08-31",2363737,37700,2201164,124873,1462.21794149206,14184.8424165744,0,42599,451,1673,40475
"11117","KENTUCKY","2020-08-31",2588462,75395,1835777,677290,1083.24848304699,18383.6193920191,0,48396,933,10375,37088
"11118","LOUISIANA","2020-08-31",10059178,449220,2696714,6913244,3187.77300091163,40285.48049236,0,148193,4950,127918,15325
"11119","MAINE","2020-08-31",402580,13538,75387,313655,336.926020597941,19560.5306305851,0,4529,132,3923,474
"11120","MARYLAND","2020-08-31",8828236,376944,7801936,649356,1790.51818819388,22013.2888277249,0,108249,3755,6124,98370
"11121","MASSACHUSETTS","2020-08-31",13854320,975786,7055388,5823146,1864.82327247446,25281.3382888626,0,121018,9060,96405,15553
"11122","MICHIGAN","2020-08-31",10208534,801278,3097209,6310047,1131.7374425207,27680.6907318288,0,113025,6753,76151,30121
"11123","MINNESOTA","2020-08-31",4869709,168062,579169,4122478,1345.19415451221,20001.7128777197,0,75864,1866,67656,6342
"11124","MISSISSIPPI","2020-08-31",4586608,152623,1332571,3101414,2787.15884184562,19282.1327158015,0,82950,2473,67918,12559
"11125","MISSOURI","2020-08-31",4138808,133155,3951585,54068,1395.29131747045,16015.7479647826,0,85635,1547,0,84088
"11126","MONTANA","2020-08-31",294278,5046,91947,197285,694.344382088703,23413.4684658554,0,7421,104,5330,1987
"11127","NEBRASKA","2020-08-31",2487514,31736,956737,1499041,1772.48026269536,18680.1853590349,0,34287,397,25969,7921
"11128","NEVADA","2020-08-31",3568937,81811,3353891,133235,2247.54850079022,19412.0362734874,0,69228,1305,1773,66150
"11129","NEW HAMPSHIRE","2020-08-31",713689,40993,145118,527578,535.040166623643,15511.8256747206,0,7275,432,6615,228
"11130","NEW JERSEY","2020-08-31",23032589,1903168,17108125,4021296,2161.17871831159,32175.8260068744,0,191960,15945,33912,142103
"11131","NEW MEXICO","2020-08-31",1752682,61966,975993,714723,1209.06378154823,36098.9379677599,0,25352,779,12913,11660
"11132","NEW YORK","2020-08-31",54642038,4332265,39833156,10476617,2234.84019198336,42475.6835008254,0,434756,32957,75100,326699
"11133","NORTH CAROLINA","2020-08-31",9841715,184236,2395790,7261689,1595.22940510393,21511.7651613011,0,172879,2702,151454,18723
"11134","NORTH DAKOTA","2020-08-31",589083,10470,109325,469288,1550.53000936932,26475.6673341539,0,11816,143,9295,2378
"11135","OHIO","2020-08-31",7974328,355572,3366389,4252367,1053.58838576109,19198.2616283546,0,123155,4139,102631,16385
"11136","OKLAHOMA","2020-08-31",2740142,58153,509167,2172822,1484.29189903085,21867.1807299068,0,58733,800,49184,8749
"11137","OREGON","2020-08-31",1480057,31438,1080399,368220,633.349115888449,13211.5397427578,0,26713,459,4884,21370
"11138","PENNSYLVANIA","2020-08-31",12543007,796705,3969206,7777096,1084.16746803954,12952.8310014952,0,138795,7659,109900,21236
"11139","RHODE ISLAND","2020-08-31",2168486,106697,1849926,211863,2071.90938688511,49502.8606867725,0,21949,1048,2108,18793
"11140","SOUTH CAROLINA","2020-08-31",6281273,138729,3588368,2554176,2311.10137405185,18442.4304787564,0,118992,2720,51431,64841
"11141","SOUTH DAKOTA","2020-08-31",900562,11971,159733,728858,1527.02905865424,16563.3311818452,0,13509,167,10612,2730
"11142","TENNESSEE","2020-08-31",8063823,95771,2734415,5233637,2268.69310988415,32229.3589239343,0,154933,1754,116864,36315
"11143","TEXAS","2020-08-31",31374716,582589,10606212,20185915,2182.16856387292,17111.2338335228,0,632739,12779,507499,112461
"11144","UTAH","2020-08-31",3197229,26012,1000686,2170531,1625.31761177158,20582.147364376,0,52107,407,43990,7710
