"","Name","date","Confirmed.Cases","Deaths","Recovered","Active","Incident.Rate","Testing.Rate","Hospitalization.Rate"
"9748","WEST VIRGINIA","2020-08-03",6978,117,4918,1943,389.365381299637,16463.2700330944,0
"9749","WISCONSIN","2020-08-03",55328,949,44495,9884,950.255511698372,16674.0576192019,8.55263157894737
"9750","WYOMING","2020-08-03",2848,27,2214,607,492.08738006666,9482.35794173395,5.86376404494382
"9751","ALABAMA","2020-08-04",93702,1666,35401,56635,1911.04353598732,14731.2614147743,11.8460651853749
"9752","ALASKA","2020-08-04",3394,25,987,2382,463.949586149861,34536.357982079,0
"9753","ARIZONA","2020-08-04",180505,3845,23944,152716,2479.90133425987,13343.6153651804,7.36489293925376
"9754","ARKANSAS","2020-08-04",45381,490,38000,6891,1503.7755931134,17691.6393509983,6.72968863621339
"9755","CALIFORNIA","2020-08-04",526685,9684,0,517001,1332.96726939408,21020.6168354537,0
"9756","COLORADO","2020-08-04",48376,1849,5424,41103,840.045454419164,9585.48889895283,13.409541921614
"9757","CONNECTICUT","2020-08-04",50110,4437,8613,37060,1405.49694877299,23455.9237447084,21.5665535821193
"9758","DELAWARE","2020-08-04",15137,587,8303,6247,1554.48342719591,19440.8501443882,0
"9759","FLORIDA","2020-08-04",497330,7402,0,489928,2315.56052669795,17620.3759269424,5.69702209800334
"9760","GEORGIA","2020-08-04",197948,3921,0,194027,1864.36953675106,15676.2333006795,9.81368844342959
"9761","HAWAII","2020-08-04",2591,27,1315,1249,182.99676806943,9231.90796908195,7.75762253956002
"9762","IDAHO","2020-08-04",22236,210,7617,14409,1244.2748305182,10507.6200362046,3.98452959165318
"9763","ILLINOIS","2020-08-04",185993,7742,0,178251,1467.76852356106,22496.1826717723,0
"9764","INDIANA","2020-08-04",69255,2996,43535,22724,1028.70985034801,11660.6129420329,13.209154573677
"9765","IOWA","2020-08-04",46231,888,34023,11320,1465.29237069225,15542.317603096,0
"9766","KANSAS","2020-08-04",28782,368,1196,27218,987.947059602913,10360.6751623752,6.19136960600375
"9767","KENTUCKY","2020-08-04",32197,751,8406,23040,720.6659932363,13605.6287020111,11.9607416840078
"9768","LOUISIANA","2020-08-04",124461,4051,74246,46164,2677.27500938953,31187.8091393166,0
"9769","MAINE","2020-08-04",3977,123,3424,430,295.861069533675,13075.3928695771,9.75609756097561
"9770","MARYLAND","2020-08-04",91854,3530,5740,82584,1519.33281285149,16083.3189980283,14.0309621791103
"9771","MASSACHUSETTS","2020-08-04",112814,8657,97595,12951,1729.4588047332,18023.5830147626,10.0442102967207
"9772","MICHIGAN","2020-08-04",93175,6471,60022,26682,932.976210633636,19569.8706810361,0
"9773","MINNESOTA","2020-08-04",57162,1660,50426,5076,1013.57677238515,15570.3599100083,9.35236695706938
"9774","MISSISSIPPI","2020-08-04",62199,1753,42391,18055,2089.91552506276,15583.5947729768,7.11265454428528
"9775","MISSOURI","2020-08-04",54422,1290,0,53132,886.72323325015,11756.1134729401,0
"9776","MONTANA","2020-08-04",4314,64,2766,1484,403.638547949153,16957.3101242728,5.51692165044043
"9777","NEBRASKA","2020-08-04",27178,332,19677,7169,1404.97764690799,14674.2052348832,6.04901022886158
"9778","NEVADA","2020-08-04",52179,862,1209,50108,1694.03757472024,15878.6438089499,0
"9779","NEW HAMPSHIRE","2020-08-04",6693,418,5848,427,492.236953293751,12122.8702275704,10.4138652323323
"9780","NEW JERSEY","2020-08-04",182970,15857,32697,134416,2059.96494107872,24373.8987794677,11.7860851505711
"9781","NEW MEXICO","2020-08-04",21340,658,8463,12219,1017.72724432941,27556.372026522,12.7928772258669
"9782","NEW YORK","2020-08-04",417589,32703,73326,311538,2146.59413770055,31633.1133410485,21.551094497221
"9783","NORTH CAROLINA","2020-08-04",131257,2061,105093,21561,1227.24989616788,17677.4518586998,0
"9784","NORTH DAKOTA","2020-08-04",6933,107,5715,1111,909.768496526529,21057.3417910879,5.61084667532093
"9785","OHIO","2020-08-04",95106,3570,71338,20198,813.629791857371,13309.9383186045,11.691165646752
"9786","OKLAHOMA","2020-08-04",39463,566,32319,6578,997.303240281518,16610.5842069603,8.55231482654639
"9787","OREGON","2020-08-04",19699,333,3960,15406,467.051406951168,9955.90763482882,8.56896289151734
"9788","PENNSYLVANIA","2020-08-04",119724,7248,86256,26220,935.198428931629,9932.27692978021,0
"9789","RHODE ISLAND","2020-08-04",19390,1011,1848,16531,1830.34867245443,20007.6272394396,11.5626611655493
"9790","SOUTH CAROLINA","2020-08-04",94190,1847,32859,59484,1829.38885321655,14381.3969857327,6.15670453338996
"9791","SOUTH DAKOTA","2020-08-04",9079,136,8008,935,1026.27113950121,13042.4265168839,9.31820685097478
"9792","TENNESSEE","2020-08-04",112441,1117,73259,38065,1646.48023318779,23321.2684286562,4.35784100105833
"9793","TEXAS","2020-08-04",466032,7952,306262,152499,1607.2351793691,13397.9305543432,0
"9794","UTAH","2020-08-04",41907,321,30449,11137,1307.15998150943,16998.2264271709,5.92263822273129
"9795","VERMONT","2020-08-04",1431,57,1249,125,229.33096577023,15833.7727107369,0
"9796","VIRGINIA","2020-08-04",94251,2244,12385,79622,1104.22107899941,13684.440278324,14.4719949920956
"9797","WASHINGTON","2020-08-04",59379,1619,0,57760,779.77458120554,13248.0128085844,9.67345357786423
"9798","WEST VIRGINIA","2020-08-04",7059,124,5063,1872,393.885099827191,16652.5960203041,0
"9799","WISCONSIN","2020-08-04",56056,961,45368,9727,962.758873694403,16986.2981701467,8.53253888968175
"9800","WYOMING","2020-08-04",2884,27,2284,573,498.30758571357,9545.07834867363,5.85991678224688
"9801","ALABAMA","2020-08-05",94654,1695,37923,55036,1930.4594870477,14836.4787378,11.7269212077672
"9802","ALASKA","2020-08-05",3448,25,1017,2406,471.331223643112,35169.26504863,0
"9803","ARIZONA","2020-08-05",182203,3932,24222,154049,2503.22962137421,13540.0510831785,7.44169964270621
"9804","ARKANSAS","2020-08-05",46293,508,38848,6937,1533.99624362616,17721.860001511,6.7353595576005
"9805","CALIFORNIA","2020-08-05",530606,9808,0,520798,1342.89078091101,21283.0343663529,0
"9806","COLORADO","2020-08-05",48970,1851,5449,41670,850.360217936714,9644.85956640485,13.3061057790484
"9807","CONNECTICUT","2020-08-05",50225,4437,8613,37175,1408.72249555225,23787.9587253424,21.5171727227476
"9808","DELAWARE","2020-08-05",15296,587,8339,6370,1570.81181888014,19583.8005923406,0
"9809","FLORIDA","2020-08-05",502739,7627,0,495112,2340.74474419721,17762.0388963698,5.7596486447242
"9810","GEORGIA","2020-08-05",201713,3984,0,197729,1899.83011885276,15966.435546554,9.80997754234977
"9811","HAWAII","2020-08-05",2763,27,1354,1382,195.144758848257,9360.02689508656,7.5280492218603
"9812","IDAHO","2020-08-05",22708,217,7875,14616,1270.6868524648,10737.5501170914,3.98978333626916
"9813","ILLINOIS","2020-08-05",187752,7770,0,179982,1481.64971711643,22864.4643891355,0
"9814","INDIANA","2020-08-05",69975,3007,51709,15259,1039.40468959789,11767.6653121356,13.0732404430154
"9815","IOWA","2020-08-05",46836,900,34733,11203,1484.46785649764,15734.2943262749,0
"9816","KANSAS","2020-08-05",29256,372,1254,27630,1004.21719045733,10596.7980107877,6.22436423297785
"9817","KENTUCKY","2020-08-05",32741,752,8467,23522,732.842354397916,13895.869281391,11.9208332060719
"9818","LOUISIANA","2020-08-05",125943,4096,89083,32764,2709.15424516552,31618.2433551583,0
"9819","MAINE","2020-08-05",3994,124,3456,414,297.125750997611,13260.1851493663,9.76464697045568
"9820","MARYLAND","2020-08-05",92426,3536,5749,83141,1528.79411414431,16249.5368593773,13.9809144612988
"9821","MASSACHUSETTS","2020-08-05",113161,8659,99021,11963,1735.84255240803,18274.8415198368,10.0239880310591
"9822","MICHIGAN","2020-08-05",93893,6478,60022,27393,940.165659726579,19830.783598884,0
"9823","MINNESOTA","2020-08-05",57779,1670,51223,4886,1024.51720254087,15739.0233972713,9.29922636251925
"9824","MISSISSIPPI","2020-08-05",63444,1804,42391,19249,2131.74810804163,16055.0429430785,7.04873589307106
"9825","MISSOURI","2020-08-05",55614,1297,0,54317,906.145049685308,11903.585671392,0
"9826","MONTANA","2020-08-05",4429,65,2820,1544,414.398499969124,17133.9604670006,5.59945811695642
"9827","NEBRASKA","2020-08-05",27489,340,19764,7385,1421.0549170599,14842.0085111311,5.98057404780094
"9828","NEVADA","2020-08-05",52828,890,1234,50704,1715.10793609155,15944.5495617754,0
"9829","NEW HAMPSHIRE","2020-08-05",6719,418,5915,386,494.14912433598,12206.7115732681,10.3884506623009
"9830","NEW JERSEY","2020-08-05",183327,15842,32749,134736,2063.98422010788,24622.5086380724,11.7631336355256
"9831","NEW MEXICO","2020-08-05",21566,667,8685,12214,1028.50542414284,28177.0711870162,12.7654641565427
"9832","NEW YORK","2020-08-05",418225,32736,73410,312061,2149.86346201603,32006.6593463274,21.5183214776735
"9833","NORTH CAROLINA","2020-08-05",133210,2085,105093,22555,1236.95614947401,17864.7310605064,0
"9834","NORTH DAKOTA","2020-08-05",7057,108,5837,1112,926.040138466424,21259.9499778233,5.5831089698172
"9835","OHIO","2020-08-05",96305,3596,72950,19759,823.887211162536,13470.7804706949,11.6619074814392
"9836","OKLAHOMA","2020-08-05",40564,583,33383,6598,1025.12755337353,16798.96061912,8.4927521940637
"9837","OREGON","2020-08-05",19978,338,4037,15603,473.6663286497,10119.2179597732,8.63950345379918
"9838","PENNSYLVANIA","2020-08-05",120446,7254,87942,25250,940.838177567564,10035.3546624669,0
"9839","RHODE ISLAND","2020-08-05",19481,1012,1855,16614,1838.93875647678,20156.9625462897,11.5394486935989
"9840","SOUTH CAROLINA","2020-08-05",95472,1894,32859,60719,1854.28827470316,14539.9802746861,6.07403217697335
"9841","SOUTH DAKOTA","2020-08-05",9168,137,8080,951,1036.33151304627,13154.6731565496,9.33682373472949
"9842","TENNESSEE","2020-08-05",114098,1144,75550,37404,1670.7437824838,23605.2705642,4.38307419937247
"9843","TEXAS","2020-08-05",476999,8310,315652,153641,1645.05779286375,13478.5868379029,0
"9844","UTAH","2020-08-05",42328,327,30911,11090,1320.29178173887,17165.6022942284,5.95114345114345
"9845","VERMONT","2020-08-05",1436,57,1254,125,230.132261946925,15864.061706216,0
"9846","VIRGINIA","2020-08-05",95049,2274,12522,80253,1113.57024687075,13821.7254275926,14.5461814432556
"9847","WASHINGTON","2020-08-05",60084,1624,0,58460,789.032754629645,13256.7325634122,9.61820118500766
"9848","WEST VIRGINIA","2020-08-05",7162,124,5218,1820,399.632396226426,16884.4408410694,0
"9849","WISCONSIN","2020-08-05",56940,970,46323,9647,977.941527546727,17279.6119286195,8.47558833860204
"9850","WYOMING","2020-08-05",2923,27,2323,573,505.046141831056,9626.45937255403,5.78173109818679
"9851","ALABAMA","2020-08-06",96592,1714,37923,56955,1969.98481599205,15087.825566443,11.7121500745403
"9852","ALASKA","2020-08-06",3483,25,1220,2238,476.115618314663,35756.1052293434,0
"9853","ARIZONA","2020-08-06",183656,4002,24531,155123,2523.1919306658,13681.8617896533,7.65997299298689
"9854","ARKANSAS","2020-08-06",47028,515,39555,6958,1558.35170209861,17888.3718094349,6.63009271072552
"9855","CALIFORNIA","2020-08-06",541339,10021,0,531318,1370.05452717758,21513.5022901647,0
"9856","COLORADO","2020-08-06",49418,1852,5471,42095,858.139702879243,9816.7201969321,13.2259500586831
"9857","CONNECTICUT","2020-08-06",50245,4437,8721,37087,1409.28346020951,24040.0842905494,21.7335058214748
"9858","DELAWARE","2020-08-06",15365,587,8365,6413,1577.89772470537,19789.497249847,0
"9859","FLORIDA","2020-08-06",510389,7747,0,502642,2376.3630218584,17959.8204410455,5.78284406599672
"9860","GEORGIA","2020-08-06",204895,4026,0,200869,1929.79972635544,16244.6386472499,9.76207325703409
"9861","HAWAII","2020-08-06",2914,29,1402,1483,205.809564706414,9528.33306965601,7.34385724090597
"9862","IDAHO","2020-08-06",23401,223,8207,14971,1309.46552028046,10888.9715818955,3.97846245886928
"9863","ILLINOIS","2020-08-06",189705,7791,0,181914,1497.06186664095,23193.4305258889,0
"9864","INDIANA","2020-08-06",71015,3013,53301,14701,1054.85279073661,11947.6951061752,13.0493557699078
"9865","IOWA","2020-08-06",47559,912,35548,11099,1507.38335441052,15946.3973857949,0
"9866","KANSAS","2020-08-06",29617,378,1254,27985,1016.60857703632,10596.7980107877,6.14849579633319
"9867","KENTUCKY","2020-08-06",33254,760,8523,23971,744.324842037454,14156.0047031195,11.8000842003969
"9868","LOUISIANA","2020-08-06",127246,4146,89083,34017,2737.18301994023,31943.1663351828,0
"9869","MAINE","2020-08-06",3999,124,3475,400,297.497716134062,13458.8889252588,9.75243810952738
"9870","MARYLAND","2020-08-06",93005,3551,5790,83664,1538.37120059282,16410.7428775589,13.9540884898661
"9871","MASSACHUSETTS","2020-08-06",113543,8691,99021,12162,1739.19401993731,18443.4885265919,10.0163505013598
"9872","MICHIGAN","2020-08-06",94656,6506,60022,28128,947.805701032868,20092.1871615865,0
"9873","MINNESOTA","2020-08-06",58640,1677,51604,5359,1039.78415612934,15949.2676117874,9.24454297407913
"9874","MISSISSIPPI","2020-08-06",64400,1825,42391,20184,2163.87015569449,16213.6035527791,7.00465838509317
"9875","MISSOURI","2020-08-06",56773,1302,0,55471,925.029181605063,12094.8221307036,0
"9876","MONTANA","2020-08-06",4602,65,2964,1573,430.585210399166,17385.7433442679,5.62798783137766
"9877","NEBRASKA","2020-08-06",27821,340,19885,7596,1438.21779066257,15001.0235689679,6.04219833938392
"9878","NEVADA","2020-08-06",53557,900,1251,51406,1738.77556851017,16239.274893869,0
"9879","NEW HAMPSHIRE","2020-08-06",6742,419,5923,400,495.840660257952,12311.9545256308,10.3530109759715
"9880","NEW JERSEY","2020-08-06",183701,15849,32811,135041,2068.19489337652,25109.1791551408,11.7391848710677
"9881","NEW MEXICO","2020-08-06",21773,669,8828,12276,1038.37747379495,28491.021442378,12.7727001331925
"9882","NEW YORK","2020-08-06",418928,32741,73472,312700,2153.47719628298,32378.6734983893,21.4822117404423
"9883","NORTH CAROLINA","2020-08-06",135076,2126,105093,24583,1256.68329887518,18161.0864291323,0
"9884","NORTH DAKOTA","2020-08-06",7177,109,5949,1119,941.786888730838,21483.6850544969,5.5733593423436
"9885","OHIO","2020-08-06",97471,3618,74612,19241,833.862316174898,13671.1893986706,11.660904268962
"9886","OKLAHOMA","2020-08-06",41401,593,34320,6488,1046.28009656881,17049.7332429275,8.44665587787735
"9887","OREGON","2020-08-06",20224,339,4065,15820,479.498840254857,10248.6712661316,8.61847310126582
"9888","PENNSYLVANIA","2020-08-06",121247,7282,88555,25410,947.095017813248,10156.6326919981,0
"9889","RHODE ISLAND","2020-08-06",19611,1014,1866,16731,1851.21030508014,20363.502148937,11.5445413288461
"9890","SOUTH CAROLINA","2020-08-06",96797,1942,32859,61996,1880.02285619283,14686.0944305704,5.99088814735994
"9891","SOUTH DAKOTA","2020-08-06",9273,141,8145,987,1048.20049307134,13290.3186425504,9.28502102879327
"9892","TENNESSEE","2020-08-06",116350,1186,77558,37606,1703.7199520762,23944.1988152594,4.39106145251397
"9893","TEXAS","2020-08-06",483920,8569,323804,151547,1668.92670031305,13603.5873509068,0
"9894","UTAH","2020-08-06",42915,330,31619,10966,1338.60144144122,17323.7141596989,5.95129907957591
"9895","VERMONT","2020-08-06",1445,58,1258,129,231.574595064977,16034.2570141461,0
"9896","VIRGINIA","2020-08-06",95867,2299,12635,80933,1123.15372972634,13999.465058891,14.586875567192
"9897","WASHINGTON","2020-08-06",60917,1653,0,59264,799.971844647062,13265.9907368364,9.58681484643039
"9898","WEST VIRGINIA","2020-08-06",7278,124,5330,1824,406.105079549836,17153.1129979851,0
"9899","WISCONSIN","2020-08-06",57779,978,47221,9580,992.351308748197,17584.3298524294,8.44770591391336
"9900","WYOMING","2020-08-06",2953,27,2366,560,510.229646536814,9694.53606768966,5.7907213003725
"9901","ALABAMA","2020-08-07",98301,1735,37923,58643,2004.83971133049,15284.2693065834,11.7364014608193
"9902","ALASKA","2020-08-07",3536,25,1238,2273,483.360558817298,36751.1226240354,0
"9903","ARIZONA","2020-08-07",185053,4081,24815,156157,2542.38487359792,13805.2489195555,10.3975617795983
"9904","ARKANSAS","2020-08-07",48039,521,40360,7158,1591.85288375256,18275.640167486,6.59464185349404
"9905","CALIFORNIA","2020-08-07",546814,10133,0,536681,1383.91099888255,21757.5255130545,0
"9906","COLORADO","2020-08-07",49875,1857,5490,42528,866.075472117492,9921.67378396926,13.1769423558897
"9907","CONNECTICUT","2020-08-07",50320,4441,8721,37158,1411.38707767425,24251.4277251733,21.7011128775835
"9908","DELAWARE","2020-08-07",15445,588,8392,6465,1586.11326769114,20003.2040617645,0
"9909","FLORIDA","2020-08-07",518075,7927,0,510148,2412.14891494388,18144.0856641461,5.81267191043768
"9910","GEORGIA","2020-08-07",209004,4117,0,204887,1968.500266025,16511.8127063413,9.70412049530153
"9911","HAWAII","2020-08-07",3115,31,1440,1644,220.005763232835,9554.81851466799,7.223113964687
"9912","IDAHO","2020-08-07",23925,229,8486,15210,1338.78734125507,11118.789747435,3.98746081504702
"9913","ILLINOIS","2020-08-07",191808,7822,0,183986,1513.6577450076,23563.4483788873,0
"9914","INDIANA","2020-08-07",72254,3023,54068,15163,1073.25682661244,12137.2165700492,12.9459960694218
"9915","IOWA","2020-08-07",48040,915,36322,10803,1522.62865800125,16123.2555854545,0
"9916","KANSAS","2020-08-07",30137,379,1293,28465,1034.45766573737,10864.3283902799,6.22158808109633
"9917","KENTUCKY","2020-08-07",33796,764,8589,24443,756.456437165388,14369.762513953,11.761746952302
"9918","LOUISIANA","2020-08-07",128746,4207,89083,35456,2769.44945291187,32374.0307701309,0
"9919","MAINE","2020-08-07",4016,124,3479,413,298.762397597998,13667.6357598355,9.78585657370518
"9920","MARYLAND","2020-08-07",93806,3565,5838,84403,1551.62033055008,16653.6105119689,13.9084919941155
"9921","MASSACHUSETTS","2020-08-07",113868,8709,99021,12561,1745.24407171096,18658.7513998906,9.99409764654047
"9922","MICHIGAN","2020-08-07",95470,6524,60022,28924,955.956413514282,20392.7521942088,0
"9923","MINNESOTA","2020-08-07",59185,1681,51940,5564,1049.44790723934,16140.6098837655,9.22193123257582
"9924","MISSISSIPPI","2020-08-07",65436,1848,42391,21197,2198.68024080784,16370.5513400035,6.99462069808668
"9925","MISSOURI","2020-08-07",57837,1324,0,56513,942.365433859265,12264.7467310411,0
"9926","MONTANA","2020-08-07",4757,70,3122,1565,445.087754426083,17567.352621405,5.54971620769392
"9927","NEBRASKA","2020-08-07",28104,345,20176,7583,1452.84758954678,15193.3821613641,6.00626245374324
"9928","NEVADA","2020-08-07",54533,920,1297,52316,1770.46227528736,16460.1403305547,0
"9929","NEW HAMPSHIRE","2020-08-07",6779,419,5941,419,498.561826741124,12389.7651780415,10.3112553473964
"9930","NEW JERSEY","2020-08-07",184061,15849,32956,135256,2072.24794785971,25363.0242091196,11.9248510004835
"9931","NEW MEXICO","2020-08-07",21965,675,8950,12340,1047.53415753025,28823.6189026382,12.7612110175279
"9932","NEW YORK","2020-08-07",419642,32744,73530,313352,2157.14747546734,32739.37866697,21.4456608251796
"9933","NORTH CAROLINA","2020-08-07",136862,2160,105093,26084,1271.31895587411,18495.3896250259,0
"9934","NORTH DAKOTA","2020-08-07",7327,110,6164,1053,961.470326561356,21743.7688796975,5.56844547563805
"9935","OHIO","2020-08-07",98675,3652,75975,19048,844.162510372911,13885.5429417149,11.600709399544
"9936","OKLAHOMA","2020-08-07",42255,600,35001,6654,1067.86226131048,17331.8176959093,8.41320553780618
"9937","OREGON","2020-08-07",20635,348,4111,16176,489.243402326888,10377.4369999836,8.51950569420887
"9938","PENNSYLVANIA","2020-08-07",122028,7296,90304,24428,953.195632334944,10286.674984645,0
"9939","RHODE ISLAND","2020-08-07",19738,1014,1876,16848,1863.19866410034,20575.8943363027,11.5310568446651
"9940","SOUTH CAROLINA","2020-08-07",98219,1962,37798,58459,1907.6414032708,14915.5886304813,6.26457202781539
"9941","SOUTH DAKOTA","2020-08-07",9371,144,8244,983,1059.27820776141,13420.6513470162,9.24127627787856
"9942","TENNESSEE","2020-08-07",118782,1206,79357,38219,1739.33187234649,24337.2331705123,4.36934889124615
"9943","TEXAS","2020-08-07",491304,8847,331668,150789,1694.39238628411,13796.897566244,0
"9944","UTAH","2020-08-07",43375,335,32371,10669,1352.94972672755,17439.4050078011,5.94351585014409
"9945","VERMONT","2020-08-07",1448,58,1260,130,232.055372770994,16180.0929183047,0
"9946","VIRGINIA","2020-08-07",97882,2317,12725,82840,1146.76096438893,14161.3532815052,14.402035103492
"9947","WASHINGTON","2020-08-07",61587,1672,0,59915,808.770392440183,13276.9298268538,9.53772711773589
"9948","WEST VIRGINIA","2020-08-07",7452,127,5510,1815,415.814104534952,17447.0620992586,0
"9949","WISCONSIN","2020-08-07",58768,990,48244,9534,1009.33733211918,17827.1836142754,8.38891913966785
"9950","WYOMING","2020-08-07",3000,28,2420,552,518.350470575836,9783.8651321189,5.86666666666667
"9951","ALABAMA","2020-08-08",100173,1755,37923,60495,2043.01897644082,15286.0232685489,11.5170754594551
"9952","ALASKA","2020-08-08",3613,26,1254,2333,493.886227094711,37399.3397535353,0
"9953","ARIZONA","2020-08-08",186107,4137,25163,156807,2556.86544757819,13965.6618055078,10.340288113827
"9954","ARKANSAS","2020-08-08",48811,535,40360,7916,1617.43439931818,18275.640167486,6.60301981110815
"9955","CALIFORNIA","2020-08-08",554388,10307,0,544081,1403.07975079003,22037.5527846155,0
"9956","COLORADO","2020-08-08",50306,1857,5490,42959,873.559753390327,10056.5644960978,13.0839263706119
"9957","CONNECTICUT","2020-08-08",50320,4441,8721,37158,1411.38707767425,24251.4277251733,21.7011128775835
"9958","DELAWARE","2020-08-08",15502,590,8416,6496,1591.96684206851,20117.1947206921,0
"9959","FLORIDA","2020-08-08",526577,8109,0,518468,2451.73409097988,18371.9169296095,5.81852226739869
"9960","GEORGIA","2020-08-08",213427,4186,0,209241,2010.15820882337,16934.1091524751,9.63139621509931
"9961","HAWAII","2020-08-08",3346,31,1467,1848,236.320797360213,9834.64606970122,6.90376569037657
"9962","IDAHO","2020-08-08",24497,235,8738,15524,1370.79513056324,11357.7849714476,3.95150426582847
"9963","ILLINOIS","2020-08-08",193998,7840,0,186158,1530.94018610269,23942.3678727785,0
"9964","INDIANA","2020-08-08",73287,3036,54068,16183,1088.60095014734,12305.9870749897,12.7635187686766
"9965","IOWA","2020-08-08",48535,927,36882,10726,1538.31769184202,16276.8813370226,0
"9966","KANSAS","2020-08-08",30463,380,1293,28790,1045.6476713461,10864.3283902799,6.15500771427634
"9967","KENTUCKY","2020-08-08",34578,772,8674,25132,773.959956335211,14513.9315254272,11.5738330730522
"9968","LOUISIANA","2020-08-08",128746,4207,89083,35456,2769.44945291187,32374.0307701309,0
"9969","MAINE","2020-08-08",4028,125,3504,399,299.655113925482,13866.9346799463,9.75670307845084
"9970","MARYLAND","2020-08-08",94581,3577,5899,85105,1564.43940135766,16863.6613251115,13.8558484262167
"9971","MASSACHUSETTS","2020-08-08",114050,8721,99021,12969,1751.33764903693,18900.8840474933,9.97754968478432
"9972","MICHIGAN","2020-08-08",96191,6520,63636,26035,963.175902088114,20778.5192077948,0
"9973","MINNESOTA","2020-08-08",60101,1689,52768,5644,1065.69010176551,16337.8922596368,9.16124523718407
"9974","MISSISSIPPI","2020-08-08",66646,1874,42391,22381,2239.33680739775,16584.855126541,6.91114245416079
"9975","MISSOURI","2020-08-08",58021,1327,0,56694,945.36343236939,12264.7467310411,0
"9976","MONTANA","2020-08-08",4889,75,3255,1559,457.438308049006,17669.3382535943,5.48169359787278
"9977","NEBRASKA","2020-08-08",28245,345,20333,7567,1460.13664128767,15381.3466445548,6.03292618162507
"9978","NEVADA","2020-08-08",55419,949,1297,53173,1799.22705213632,16655.6174427529,0
"9979","NEW HAMPSHIRE","2020-08-08",6818,419,6049,350,501.430083304467,12594.6616597203,10.2669404517454
"9980","NEW JERSEY","2020-08-08",184429,15869,32956,135604,2076.39107022029,25363.0242091196,11.901056775236
"9981","NEW MEXICO","2020-08-08",22115,681,9166,12268,1054.68781669845,29227.6575724582,12.7470042957269
"9982","NEW YORK","2020-08-08",420345,32753,73609,313968,2160.7612097343,33124.1771108128,21.4097943356053
"9983","NORTH CAROLINA","2020-08-08",138227,2184,105093,27671,1286.67924475052,18780.9899310494,0
"9984","NORTH DAKOTA","2020-08-08",7508,112,6268,1128,985.221674876847,21962.3862625351,5.51411827384124
"9985","OHIO","2020-08-08",99969,3668,77429,18872,855.232652642205,14068.6023731511,11.5195710670308
"9986","OKLAHOMA","2020-08-08",43080,603,35745,6732,1088.71154223774,17527.6745773472,8.34261838440111
"9987","OREGON","2020-08-08",21010,355,4111,16544,498.134426115237,10386.3043143752,8.36744407425036
"9988","PENNSYLVANIA","2020-08-08",122665,7310,90930,24425,958.171421643934,10412.8897470541,0
"9989","RHODE ISLAND","2020-08-08",19738,1014,1876,16848,1863.19866410034,20575.8943363027,11.5310568446651
"9990","SOUTH CAROLINA","2020-08-08",99460,2007,37798,59655,1931.74450940565,15112.0260321315,6.18640659561633
"9991","SOUTH DAKOTA","2020-08-08",9477,146,8307,1024,1071.26022569148,13563.0791073171,9.19067215363512
"9992","TENNESSEE","2020-08-08",120585,1215,80340,39030,1765.73330830346,24680.6714838427,4.36372683169548
"9993","TEXAS","2020-08-08",497632,9058,338343,150231,1716.21617566992,13838.7138504259,0
"9994","UTAH","2020-08-08",43751,335,33115,10301,1364.6778903529,17665.7024203062,5.95186395739526
"9995","VERMONT","2020-08-08",1454,58,1272,124,233.016928183029,16314.8709352248,0
"9996","VIRGINIA","2020-08-08",99189,2322,12843,84024,1162.07344860928,14328.6893275031,14.2162941455202
"9997","WASHINGTON","2020-08-08",62523,1688,0,60835,821.062095028781,13285.7283746469,9.42053324376629
"9998","WEST VIRGINIA","2020-08-08",7563,131,5609,1823,422.007792887525,17739.6162256779,0
"9999","WISCONSIN","2020-08-08",59933,996,49283,9654,1029.34614630239,18053.5837761321,8.30927869454224
"10000","WYOMING","2020-08-08",3015,28,2462,525,520.942222928715,9786.11131749139,5.87064676616915
"10001","ALABAMA","2020-08-09",101334,1768,37923,61643,2066.6974629756,15550.1169138019,11.3851224662996
"10002","ALASKA","2020-08-09",3711,26,1269,2416,507.282532175054,37990.6909349391,0
"10003","ARIZONA","2020-08-09",186923,4150,25527,157246,2568.07621453067,14048.670940222,10.3079877810649
"10004","ARKANSAS","2020-08-09",49383,544,41452,7387,1636.38857924504,18683.4864026955,6.65006176214487
"10005","CALIFORNIA","2020-08-09",559746,10377,0,549369,1416.64011159281,22337.6928197636,0
"10006","COLORADO","2020-08-09",50642,1858,5507,43277,879.394367097224,10173.7603529663,13.0366099285178
"10007","CONNECTICUT","2020-08-09",50320,4441,8721,37158,1411.38707767425,24251.4277251733,21.7011128775835
"10008","DELAWARE","2020-08-09",15575,591,8449,6535,1599.46352504303,20345.6895099839,0
"10009","FLORIDA","2020-08-09",532806,8186,0,524620,2480.73621536571,18557.1831892718,5.79817044102356
"10010","GEORGIA","2020-08-09",216596,4199,0,212397,2040.00537606913,17283.3652761127,9.52372158303939
"10011","HAWAII","2020-08-09",3498,31,1511,1956,247.056231071735,10025.2000180807,6.77530017152659
"10012","IDAHO","2020-08-09",24675,237,8921,15517,1380.75559646683,11461.8662443728,4.00405268490375
"10013","ILLINOIS","2020-08-09",195380,7845,0,187535,1541.84627450151,24268.7140230279,0
"10014","INDIANA","2020-08-09",74328,3041,54068,17219,1104.06390522946,12494.0231445234,12.5847594446238
"10015","IOWA","2020-08-09",48919,931,37096,10892,1550.48857870031,16443.6922160206,0
