"","Province_State","statefips","date","Population","confirmed","death"
"1605","California",6,2020-02-23,39512223,10,0
"1606","Colorado",8,2020-02-23,5758736,0,0
"1607","Connecticut",9,2020-02-23,3565287,0,0
"1608","Delaware",10,2020-02-23,973764,0,0
"1609","Florida",12,2020-02-23,21477737,0,0
"1610","Georgia",13,2020-02-23,10617423,0,0
"1611","Hawaii",15,2020-02-23,1415872,0,0
"1612","Idaho",16,2020-02-23,1787065,0,0
"1613","Illinois",17,2020-02-23,12671821,2,0
"1614","Indiana",18,2020-02-23,6732219,0,0
"1615","Iowa",19,2020-02-23,3155070,0,0
"1616","Kansas",20,2020-02-23,2913314,0,0
"1617","Kentucky",21,2020-02-23,4467673,0,0
"1618","Louisiana",22,2020-02-23,4648794,0,0
"1619","Maine",23,2020-02-23,1344212,0,0
"1620","Maryland",24,2020-02-23,6045680,0,0
"1621","Massachusetts",25,2020-02-23,6892503,2,0
"1622","Michigan",26,2020-02-23,9986857,0,0
"1623","Minnesota",27,2020-02-23,5639632,0,0
"1624","Mississippi",28,2020-02-23,2976149,0,0
"1625","Missouri",29,2020-02-23,6626371,0,0
"1626","Montana",30,2020-02-23,1068778,0,0
"1627","Nebraska",31,2020-02-23,1934408,0,0
"1628","Nevada",32,2020-02-23,3080156,0,0
"1629","New Hampshire",33,2020-02-23,1359711,0,0
"1630","New Jersey",34,2020-02-23,8882190,0,0
"1631","New Mexico",35,2020-02-23,2096829,0,0
"1632","New York",36,2020-02-23,19453561,0,0
"1633","North Carolina",37,2020-02-23,10488084,0,0
"1634","North Dakota",38,2020-02-23,762062,0,0
"1635","Ohio",39,2020-02-23,11689100,0,0
"1636","Oklahoma",40,2020-02-23,3956971,0,0
"1637","Oregon",41,2020-02-23,4217737,0,0
"1638","Pennsylvania",42,2020-02-23,12801989,0,0
"1639","Rhode Island",44,2020-02-23,1059361,0,0
"1640","South Carolina",45,2020-02-23,5148714,0,0
"1641","South Dakota",46,2020-02-23,884659,0,0
"1642","Tennessee",47,2020-02-23,6829174,0,0
"1643","Texas",48,2020-02-23,28995881,0,0
"1644","Utah",49,2020-02-23,3205958,0,0
"1645","Vermont",50,2020-02-23,623989,0,0
"1646","Virginia",51,2020-02-23,8535519,0,0
"1647","Washington",53,2020-02-23,7614893,1,0
"1648","West Virginia",54,2020-02-23,1792147,0,0
"1649","Wisconsin",55,2020-02-23,5822434,0,0
"1650","Wyoming",56,2020-02-23,578759,0,0
"1651","Alabama",1,2020-02-24,4903185,0,0
"1652","Alaska",2,2020-02-24,731545,0,0
"1653","Arizona",4,2020-02-24,7278717,1,0
"1654","Arkansas",5,2020-02-24,3017804,0,0
"1655","California",6,2020-02-24,39512223,10,0
"1656","Colorado",8,2020-02-24,5758736,0,0
"1657","Connecticut",9,2020-02-24,3565287,0,0
"1658","Delaware",10,2020-02-24,973764,0,0
"1659","Florida",12,2020-02-24,21477737,0,0
"1660","Georgia",13,2020-02-24,10617423,0,0
"1661","Hawaii",15,2020-02-24,1415872,0,0
"1662","Idaho",16,2020-02-24,1787065,0,0
"1663","Illinois",17,2020-02-24,12671821,2,0
"1664","Indiana",18,2020-02-24,6732219,0,0
"1665","Iowa",19,2020-02-24,3155070,0,0
"1666","Kansas",20,2020-02-24,2913314,0,0
"1667","Kentucky",21,2020-02-24,4467673,0,0
"1668","Louisiana",22,2020-02-24,4648794,0,0
"1669","Maine",23,2020-02-24,1344212,0,0
"1670","Maryland",24,2020-02-24,6045680,0,0
"1671","Massachusetts",25,2020-02-24,6892503,2,0
"1672","Michigan",26,2020-02-24,9986857,0,0
"1673","Minnesota",27,2020-02-24,5639632,0,0
"1674","Mississippi",28,2020-02-24,2976149,0,0
"1675","Missouri",29,2020-02-24,6626371,0,0
"1676","Montana",30,2020-02-24,1068778,0,0
"1677","Nebraska",31,2020-02-24,1934408,0,0
"1678","Nevada",32,2020-02-24,3080156,0,0
"1679","New Hampshire",33,2020-02-24,1359711,0,0
"1680","New Jersey",34,2020-02-24,8882190,0,0
"1681","New Mexico",35,2020-02-24,2096829,0,0
"1682","New York",36,2020-02-24,19453561,0,0
"1683","North Carolina",37,2020-02-24,10488084,0,0
"1684","North Dakota",38,2020-02-24,762062,0,0
"1685","Ohio",39,2020-02-24,11689100,0,0
"1686","Oklahoma",40,2020-02-24,3956971,0,0
"1687","Oregon",41,2020-02-24,4217737,0,0
"1688","Pennsylvania",42,2020-02-24,12801989,0,0
"1689","Rhode Island",44,2020-02-24,1059361,0,0
"1690","South Carolina",45,2020-02-24,5148714,0,0
"1691","South Dakota",46,2020-02-24,884659,0,0
"1692","Tennessee",47,2020-02-24,6829174,0,0
"1693","Texas",48,2020-02-24,28995881,0,0
"1694","Utah",49,2020-02-24,3205958,0,0
"1695","Vermont",50,2020-02-24,623989,0,0
"1696","Virginia",51,2020-02-24,8535519,0,0
"1697","Washington",53,2020-02-24,7614893,1,0
"1698","West Virginia",54,2020-02-24,1792147,0,0
"1699","Wisconsin",55,2020-02-24,5822434,0,0
"1700","Wyoming",56,2020-02-24,578759,0,0
"1701","Alabama",1,2020-02-25,4903185,0,0
"1702","Alaska",2,2020-02-25,731545,0,0
"1703","Arizona",4,2020-02-25,7278717,1,0
"1704","Arkansas",5,2020-02-25,3017804,0,0
"1705","California",6,2020-02-25,39512223,10,0
"1706","Colorado",8,2020-02-25,5758736,0,0
"1707","Connecticut",9,2020-02-25,3565287,0,0
"1708","Delaware",10,2020-02-25,973764,0,0
"1709","Florida",12,2020-02-25,21477737,0,0
"1710","Georgia",13,2020-02-25,10617423,0,0
"1711","Hawaii",15,2020-02-25,1415872,0,0
"1712","Idaho",16,2020-02-25,1787065,0,0
"1713","Illinois",17,2020-02-25,12671821,2,0
"1714","Indiana",18,2020-02-25,6732219,0,0
"1715","Iowa",19,2020-02-25,3155070,0,0
"1716","Kansas",20,2020-02-25,2913314,0,0
"1717","Kentucky",21,2020-02-25,4467673,0,0
"1718","Louisiana",22,2020-02-25,4648794,0,0
"1719","Maine",23,2020-02-25,1344212,0,0
"1720","Maryland",24,2020-02-25,6045680,0,0
"1721","Massachusetts",25,2020-02-25,6892503,2,0
"1722","Michigan",26,2020-02-25,9986857,0,0
"1723","Minnesota",27,2020-02-25,5639632,0,0
"1724","Mississippi",28,2020-02-25,2976149,0,0
"1725","Missouri",29,2020-02-25,6626371,0,0
"1726","Montana",30,2020-02-25,1068778,0,0
"1727","Nebraska",31,2020-02-25,1934408,0,0
"1728","Nevada",32,2020-02-25,3080156,0,0
"1729","New Hampshire",33,2020-02-25,1359711,0,0
"1730","New Jersey",34,2020-02-25,8882190,0,0
"1731","New Mexico",35,2020-02-25,2096829,0,0
"1732","New York",36,2020-02-25,19453561,0,0
"1733","North Carolina",37,2020-02-25,10488084,0,0
"1734","North Dakota",38,2020-02-25,762062,0,0
"1735","Ohio",39,2020-02-25,11689100,0,0
"1736","Oklahoma",40,2020-02-25,3956971,0,0
"1737","Oregon",41,2020-02-25,4217737,0,0
"1738","Pennsylvania",42,2020-02-25,12801989,0,0
"1739","Rhode Island",44,2020-02-25,1059361,0,0
"1740","South Carolina",45,2020-02-25,5148714,0,0
"1741","South Dakota",46,2020-02-25,884659,0,0
"1742","Tennessee",47,2020-02-25,6829174,0,0
"1743","Texas",48,2020-02-25,28995881,0,0
"1744","Utah",49,2020-02-25,3205958,0,0
"1745","Vermont",50,2020-02-25,623989,0,0
"1746","Virginia",51,2020-02-25,8535519,0,0
"1747","Washington",53,2020-02-25,7614893,1,0
"1748","West Virginia",54,2020-02-25,1792147,0,0
"1749","Wisconsin",55,2020-02-25,5822434,0,0
"1750","Wyoming",56,2020-02-25,578759,0,0
"1751","Alabama",1,2020-02-26,4903185,0,0
"1752","Alaska",2,2020-02-26,731545,0,0
"1753","Arizona",4,2020-02-26,7278717,1,0
"1754","Arkansas",5,2020-02-26,3017804,0,0
"1755","California",6,2020-02-26,39512223,10,0
"1756","Colorado",8,2020-02-26,5758736,0,0
"1757","Connecticut",9,2020-02-26,3565287,0,0
"1758","Delaware",10,2020-02-26,973764,0,0
"1759","Florida",12,2020-02-26,21477737,0,0
"1760","Georgia",13,2020-02-26,10617423,0,0
"1761","Hawaii",15,2020-02-26,1415872,0,0
"1762","Idaho",16,2020-02-26,1787065,0,0
"1763","Illinois",17,2020-02-26,12671821,2,0
"1764","Indiana",18,2020-02-26,6732219,0,0
"1765","Iowa",19,2020-02-26,3155070,0,0
"1766","Kansas",20,2020-02-26,2913314,0,0
"1767","Kentucky",21,2020-02-26,4467673,0,0
"1768","Louisiana",22,2020-02-26,4648794,0,0
"1769","Maine",23,2020-02-26,1344212,0,0
"1770","Maryland",24,2020-02-26,6045680,0,0
"1771","Massachusetts",25,2020-02-26,6892503,2,0
"1772","Michigan",26,2020-02-26,9986857,0,0
"1773","Minnesota",27,2020-02-26,5639632,0,0
"1774","Mississippi",28,2020-02-26,2976149,0,0
"1775","Missouri",29,2020-02-26,6626371,0,0
"1776","Montana",30,2020-02-26,1068778,0,0
"1777","Nebraska",31,2020-02-26,1934408,0,0
"1778","Nevada",32,2020-02-26,3080156,0,0
"1779","New Hampshire",33,2020-02-26,1359711,0,0
"1780","New Jersey",34,2020-02-26,8882190,0,0
"1781","New Mexico",35,2020-02-26,2096829,0,0
"1782","New York",36,2020-02-26,19453561,0,0
"1783","North Carolina",37,2020-02-26,10488084,0,0
"1784","North Dakota",38,2020-02-26,762062,0,0
"1785","Ohio",39,2020-02-26,11689100,0,0
"1786","Oklahoma",40,2020-02-26,3956971,0,0
"1787","Oregon",41,2020-02-26,4217737,0,0
"1788","Pennsylvania",42,2020-02-26,12801989,0,0
"1789","Rhode Island",44,2020-02-26,1059361,0,0
"1790","South Carolina",45,2020-02-26,5148714,0,0
"1791","South Dakota",46,2020-02-26,884659,0,0
"1792","Tennessee",47,2020-02-26,6829174,0,0
"1793","Texas",48,2020-02-26,28995881,0,0
"1794","Utah",49,2020-02-26,3205958,0,0
"1795","Vermont",50,2020-02-26,623989,0,0
"1796","Virginia",51,2020-02-26,8535519,0,0
"1797","Washington",53,2020-02-26,7614893,1,0
"1798","West Virginia",54,2020-02-26,1792147,0,0
"1799","Wisconsin",55,2020-02-26,5822434,0,0
"1800","Wyoming",56,2020-02-26,578759,0,0
"1801","Alabama",1,2020-02-27,4903185,0,0
"1802","Alaska",2,2020-02-27,731545,0,0
"1803","Arizona",4,2020-02-27,7278717,1,0
"1804","Arkansas",5,2020-02-27,3017804,0,0
"1805","California",6,2020-02-27,39512223,11,0
"1806","Colorado",8,2020-02-27,5758736,0,0
"1807","Connecticut",9,2020-02-27,3565287,0,0
"1808","Delaware",10,2020-02-27,973764,0,0
"1809","Florida",12,2020-02-27,21477737,0,0
"1810","Georgia",13,2020-02-27,10617423,0,0
"1811","Hawaii",15,2020-02-27,1415872,0,0
"1812","Idaho",16,2020-02-27,1787065,0,0
"1813","Illinois",17,2020-02-27,12671821,2,0
"1814","Indiana",18,2020-02-27,6732219,0,0
"1815","Iowa",19,2020-02-27,3155070,0,0
"1816","Kansas",20,2020-02-27,2913314,0,0
"1817","Kentucky",21,2020-02-27,4467673,0,0
"1818","Louisiana",22,2020-02-27,4648794,0,0
"1819","Maine",23,2020-02-27,1344212,0,0
"1820","Maryland",24,2020-02-27,6045680,0,0
"1821","Massachusetts",25,2020-02-27,6892503,2,0
"1822","Michigan",26,2020-02-27,9986857,0,0
"1823","Minnesota",27,2020-02-27,5639632,0,0
"1824","Mississippi",28,2020-02-27,2976149,0,0
"1825","Missouri",29,2020-02-27,6626371,0,0
"1826","Montana",30,2020-02-27,1068778,0,0
"1827","Nebraska",31,2020-02-27,1934408,0,0
"1828","Nevada",32,2020-02-27,3080156,0,0
"1829","New Hampshire",33,2020-02-27,1359711,0,0
"1830","New Jersey",34,2020-02-27,8882190,0,0
"1831","New Mexico",35,2020-02-27,2096829,0,0
"1832","New York",36,2020-02-27,19453561,0,0
"1833","North Carolina",37,2020-02-27,10488084,0,0
"1834","North Dakota",38,2020-02-27,762062,0,0
"1835","Ohio",39,2020-02-27,11689100,0,0
"1836","Oklahoma",40,2020-02-27,3956971,0,0
"1837","Oregon",41,2020-02-27,4217737,0,0
"1838","Pennsylvania",42,2020-02-27,12801989,0,0
"1839","Rhode Island",44,2020-02-27,1059361,0,0
"1840","South Carolina",45,2020-02-27,5148714,0,0
"1841","South Dakota",46,2020-02-27,884659,0,0
"1842","Tennessee",47,2020-02-27,6829174,0,0
"1843","Texas",48,2020-02-27,28995881,0,0
"1844","Utah",49,2020-02-27,3205958,0,0
"1845","Vermont",50,2020-02-27,623989,0,0
"1846","Virginia",51,2020-02-27,8535519,0,0
"1847","Washington",53,2020-02-27,7614893,1,0
"1848","West Virginia",54,2020-02-27,1792147,0,0
"1849","Wisconsin",55,2020-02-27,5822434,0,0
"1850","Wyoming",56,2020-02-27,578759,0,0
"1851","Alabama",1,2020-02-28,4903185,0,0
"1852","Alaska",2,2020-02-28,731545,0,0
"1853","Arizona",4,2020-02-28,7278717,1,0
"1854","Arkansas",5,2020-02-28,3017804,0,0
"1855","California",6,2020-02-28,39512223,11,0
"1856","Colorado",8,2020-02-28,5758736,0,0
"1857","Connecticut",9,2020-02-28,3565287,0,0
"1858","Delaware",10,2020-02-28,973764,0,0
"1859","Florida",12,2020-02-28,21477737,0,0
"1860","Georgia",13,2020-02-28,10617423,0,0
"1861","Hawaii",15,2020-02-28,1415872,0,0
"1862","Idaho",16,2020-02-28,1787065,0,0
"1863","Illinois",17,2020-02-28,12671821,2,0
"1864","Indiana",18,2020-02-28,6732219,0,0
"1865","Iowa",19,2020-02-28,3155070,0,0
"1866","Kansas",20,2020-02-28,2913314,0,0
"1867","Kentucky",21,2020-02-28,4467673,0,0
"1868","Louisiana",22,2020-02-28,4648794,0,0
"1869","Maine",23,2020-02-28,1344212,0,0
"1870","Maryland",24,2020-02-28,6045680,0,0
"1871","Massachusetts",25,2020-02-28,6892503,2,0
"1872","Michigan",26,2020-02-28,9986857,0,0
"1873","Minnesota",27,2020-02-28,5639632,0,0
"1874","Mississippi",28,2020-02-28,2976149,0,0
"1875","Missouri",29,2020-02-28,6626371,0,0
"1876","Montana",30,2020-02-28,1068778,0,0
"1877","Nebraska",31,2020-02-28,1934408,0,0
"1878","Nevada",32,2020-02-28,3080156,0,0
"1879","New Hampshire",33,2020-02-28,1359711,0,0
"1880","New Jersey",34,2020-02-28,8882190,0,0
"1881","New Mexico",35,2020-02-28,2096829,0,0
"1882","New York",36,2020-02-28,19453561,0,0
"1883","North Carolina",37,2020-02-28,10488084,0,0
"1884","North Dakota",38,2020-02-28,762062,0,0
"1885","Ohio",39,2020-02-28,11689100,0,0
"1886","Oklahoma",40,2020-02-28,3956971,0,0
"1887","Oregon",41,2020-02-28,4217737,0,0
"1888","Pennsylvania",42,2020-02-28,12801989,0,0
"1889","Rhode Island",44,2020-02-28,1059361,0,0
"1890","South Carolina",45,2020-02-28,5148714,0,0
"1891","South Dakota",46,2020-02-28,884659,0,0
"1892","Tennessee",47,2020-02-28,6829174,0,0
"1893","Texas",48,2020-02-28,28995881,0,0
"1894","Utah",49,2020-02-28,3205958,0,0
"1895","Vermont",50,2020-02-28,623989,0,0
"1896","Virginia",51,2020-02-28,8535519,0,0
"1897","Washington",53,2020-02-28,7614893,1,0
"1898","West Virginia",54,2020-02-28,1792147,0,0
"1899","Wisconsin",55,2020-02-28,5822434,0,0
"1900","Wyoming",56,2020-02-28,578759,0,0
"1901","Alabama",1,2020-02-29,4903185,0,0
"1902","Alaska",2,2020-02-29,731545,0,0
"1903","Arizona",4,2020-02-29,7278717,1,0
"1904","Arkansas",5,2020-02-29,3017804,0,0
"1905","California",6,2020-02-29,39512223,12,0
"1906","Colorado",8,2020-02-29,5758736,0,0
"1907","Connecticut",9,2020-02-29,3565287,0,0
"1908","Delaware",10,2020-02-29,973764,0,0
"1909","Florida",12,2020-02-29,21477737,0,0
"1910","Georgia",13,2020-02-29,10617423,0,0
"1911","Hawaii",15,2020-02-29,1415872,0,0
"1912","Idaho",16,2020-02-29,1787065,0,0
"1913","Illinois",17,2020-02-29,12671821,2,0
"1914","Indiana",18,2020-02-29,6732219,0,0
"1915","Iowa",19,2020-02-29,3155070,0,0
"1916","Kansas",20,2020-02-29,2913314,0,0
"1917","Kentucky",21,2020-02-29,4467673,0,0
"1918","Louisiana",22,2020-02-29,4648794,0,0
"1919","Maine",23,2020-02-29,1344212,0,0
"1920","Maryland",24,2020-02-29,6045680,0,0
"1921","Massachusetts",25,2020-02-29,6892503,2,0
"1922","Michigan",26,2020-02-29,9986857,0,0
"1923","Minnesota",27,2020-02-29,5639632,0,0
"1924","Mississippi",28,2020-02-29,2976149,0,0
"1925","Missouri",29,2020-02-29,6626371,0,0
"1926","Montana",30,2020-02-29,1068778,0,0
"1927","Nebraska",31,2020-02-29,1934408,0,0
"1928","Nevada",32,2020-02-29,3080156,0,0
"1929","New Hampshire",33,2020-02-29,1359711,0,0
"1930","New Jersey",34,2020-02-29,8882190,0,0
"1931","New Mexico",35,2020-02-29,2096829,0,0
"1932","New York",36,2020-02-29,19453561,0,0
"1933","North Carolina",37,2020-02-29,10488084,0,0
"1934","North Dakota",38,2020-02-29,762062,0,0
"1935","Ohio",39,2020-02-29,11689100,0,0
"1936","Oklahoma",40,2020-02-29,3956971,0,0
"1937","Oregon",41,2020-02-29,4217737,1,0
"1938","Pennsylvania",42,2020-02-29,12801989,0,0
"1939","Rhode Island",44,2020-02-29,1059361,0,0
"1940","South Carolina",45,2020-02-29,5148714,0,0
"1941","South Dakota",46,2020-02-29,884659,0,0
"1942","Tennessee",47,2020-02-29,6829174,0,0
"1943","Texas",48,2020-02-29,28995881,0,0
"1944","Utah",49,2020-02-29,3205958,0,0
"1945","Vermont",50,2020-02-29,623989,0,0
"1946","Virginia",51,2020-02-29,8535519,0,0
"1947","Washington",53,2020-02-29,7614893,7,1
"1948","West Virginia",54,2020-02-29,1792147,0,0
"1949","Wisconsin",55,2020-02-29,5822434,0,0
"1950","Wyoming",56,2020-02-29,578759,0,0
"1951","Alabama",1,2020-03-01,4903185,0,0
"1952","Alaska",2,2020-03-01,731545,0,0
"1953","Arizona",4,2020-03-01,7278717,1,0
"1954","Arkansas",5,2020-03-01,3017804,0,0
"1955","California",6,2020-03-01,39512223,12,0
"1956","Colorado",8,2020-03-01,5758736,0,0
"1957","Connecticut",9,2020-03-01,3565287,0,0
"1958","Delaware",10,2020-03-01,973764,0,0
"1959","Florida",12,2020-03-01,21477737,0,0
"1960","Georgia",13,2020-03-01,10617423,0,0
"1961","Hawaii",15,2020-03-01,1415872,0,0
"1962","Idaho",16,2020-03-01,1787065,0,0
"1963","Illinois",17,2020-03-01,12671821,3,0
"1964","Indiana",18,2020-03-01,6732219,0,0
"1965","Iowa",19,2020-03-01,3155070,0,0
"1966","Kansas",20,2020-03-01,2913314,0,0
"1967","Kentucky",21,2020-03-01,4467673,0,0
"1968","Louisiana",22,2020-03-01,4648794,0,0
"1969","Maine",23,2020-03-01,1344212,0,0
"1970","Maryland",24,2020-03-01,6045680,0,0
"1971","Massachusetts",25,2020-03-01,6892503,3,0
"1972","Michigan",26,2020-03-01,9986857,0,0
"1973","Minnesota",27,2020-03-01,5639632,0,0
"1974","Mississippi",28,2020-03-01,2976149,0,0
"1975","Missouri",29,2020-03-01,6626371,0,0
"1976","Montana",30,2020-03-01,1068778,0,0
"1977","Nebraska",31,2020-03-01,1934408,0,0
"1978","Nevada",32,2020-03-01,3080156,0,0
"1979","New Hampshire",33,2020-03-01,1359711,0,0
"1980","New Jersey",34,2020-03-01,8882190,0,0
"1981","New Mexico",35,2020-03-01,2096829,0,0
"1982","New York",36,2020-03-01,19453561,0,0
"1983","North Carolina",37,2020-03-01,10488084,0,0
"1984","North Dakota",38,2020-03-01,762062,0,0
"1985","Ohio",39,2020-03-01,11689100,0,0
"1986","Oklahoma",40,2020-03-01,3956971,0,0
"1987","Oregon",41,2020-03-01,4217737,1,0
"1988","Pennsylvania",42,2020-03-01,12801989,0,0
"1989","Rhode Island",44,2020-03-01,1059361,1,0
"1990","South Carolina",45,2020-03-01,5148714,0,0
"1991","South Dakota",46,2020-03-01,884659,0,0
"1992","Tennessee",47,2020-03-01,6829174,0,0
"1993","Texas",48,2020-03-01,28995881,0,0
"1994","Utah",49,2020-03-01,3205958,0,0
"1995","Vermont",50,2020-03-01,623989,0,0
"1996","Virginia",51,2020-03-01,8535519,0,0
"1997","Washington",53,2020-03-01,7614893,11,1
"1998","West Virginia",54,2020-03-01,1792147,0,0
"1999","Wisconsin",55,2020-03-01,5822434,0,0
"2000","Wyoming",56,2020-03-01,578759,0,0
"2001","Alabama",1,2020-03-02,4903185,0,0
"2002","Alaska",2,2020-03-02,731545,0,0
"2003","Arizona",4,2020-03-02,7278717,1,0
"2004","Arkansas",5,2020-03-02,3017804,0,0
"2005","California",6,2020-03-02,39512223,21,0
"2006","Colorado",8,2020-03-02,5758736,0,0
"2007","Connecticut",9,2020-03-02,3565287,0,0
"2008","Delaware",10,2020-03-02,973764,0,0
"2009","Florida",12,2020-03-02,21477737,1,0
"2010","Georgia",13,2020-03-02,10617423,0,0
"2011","Hawaii",15,2020-03-02,1415872,0,0
"2012","Idaho",16,2020-03-02,1787065,0,0
"2013","Illinois",17,2020-03-02,12671821,4,0
"2014","Indiana",18,2020-03-02,6732219,0,0
"2015","Iowa",19,2020-03-02,3155070,0,0
"2016","Kansas",20,2020-03-02,2913314,0,0
"2017","Kentucky",21,2020-03-02,4467673,0,0
"2018","Louisiana",22,2020-03-02,4648794,0,0
"2019","Maine",23,2020-03-02,1344212,0,0
"2020","Maryland",24,2020-03-02,6045680,0,0
"2021","Massachusetts",25,2020-03-02,6892503,3,0
"2022","Michigan",26,2020-03-02,9986857,0,0
"2023","Minnesota",27,2020-03-02,5639632,0,0
"2024","Mississippi",28,2020-03-02,2976149,0,0
"2025","Missouri",29,2020-03-02,6626371,0,0
"2026","Montana",30,2020-03-02,1068778,0,0
"2027","Nebraska",31,2020-03-02,1934408,0,0
"2028","Nevada",32,2020-03-02,3080156,0,0
"2029","New Hampshire",33,2020-03-02,1359711,1,0
"2030","New Jersey",34,2020-03-02,8882190,0,0
"2031","New Mexico",35,2020-03-02,2096829,0,0
"2032","New York",36,2020-03-02,19453561,0,0
"2033","North Carolina",37,2020-03-02,10488084,1,0
"2034","North Dakota",38,2020-03-02,762062,0,0
"2035","Ohio",39,2020-03-02,11689100,0,0
"2036","Oklahoma",40,2020-03-02,3956971,0,0
"2037","Oregon",41,2020-03-02,4217737,3,0
"2038","Pennsylvania",42,2020-03-02,12801989,0,0
"2039","Rhode Island",44,2020-03-02,1059361,2,0
"2040","South Carolina",45,2020-03-02,5148714,0,0
"2041","South Dakota",46,2020-03-02,884659,0,0
"2042","Tennessee",47,2020-03-02,6829174,0,0
"2043","Texas",48,2020-03-02,28995881,0,0
"2044","Utah",49,2020-03-02,3205958,0,0
"2045","Vermont",50,2020-03-02,623989,0,0
"2046","Virginia",51,2020-03-02,8535519,0,0
"2047","Washington",53,2020-03-02,7614893,18,6
"2048","West Virginia",54,2020-03-02,1792147,0,0
"2049","Wisconsin",55,2020-03-02,5822434,0,0
"2050","Wyoming",56,2020-03-02,578759,0,0
"2051","Alabama",1,2020-03-03,4903185,0,0
"2052","Alaska",2,2020-03-03,731545,0,0
"2053","Arizona",4,2020-03-03,7278717,1,0
"2054","Arkansas",5,2020-03-03,3017804,0,0
"2055","California",6,2020-03-03,39512223,25,0
"2056","Colorado",8,2020-03-03,5758736,0,0
"2057","Connecticut",9,2020-03-03,3565287,0,0
"2058","Delaware",10,2020-03-03,973764,0,0
"2059","Florida",12,2020-03-03,21477737,2,0
"2060","Georgia",13,2020-03-03,10617423,2,0
"2061","Hawaii",15,2020-03-03,1415872,0,0
"2062","Idaho",16,2020-03-03,1787065,0,0
"2063","Illinois",17,2020-03-03,12671821,4,0
"2064","Indiana",18,2020-03-03,6732219,0,0
"2065","Iowa",19,2020-03-03,3155070,0,0
"2066","Kansas",20,2020-03-03,2913314,0,0
"2067","Kentucky",21,2020-03-03,4467673,0,0
"2068","Louisiana",22,2020-03-03,4648794,0,0
"2069","Maine",23,2020-03-03,1344212,0,0
"2070","Maryland",24,2020-03-03,6045680,0,0
"2071","Massachusetts",25,2020-03-03,6892503,4,0
"2072","Michigan",26,2020-03-03,9986857,0,0
"2073","Minnesota",27,2020-03-03,5639632,0,0
"2074","Mississippi",28,2020-03-03,2976149,0,0
"2075","Missouri",29,2020-03-03,6626371,0,0
"2076","Montana",30,2020-03-03,1068778,0,0
"2077","Nebraska",31,2020-03-03,1934408,0,0
"2078","Nevada",32,2020-03-03,3080156,0,0
"2079","New Hampshire",33,2020-03-03,1359711,2,0
"2080","New Jersey",34,2020-03-03,8882190,0,0
"2081","New Mexico",35,2020-03-03,2096829,0,0
"2082","New York",36,2020-03-03,19453561,1,0
"2083","North Carolina",37,2020-03-03,10488084,1,0
"2084","North Dakota",38,2020-03-03,762062,0,0
"2085","Ohio",39,2020-03-03,11689100,0,0
"2086","Oklahoma",40,2020-03-03,3956971,0,0
